id,radius,ra,dec,transparency,stellarradius
TOI-615,360.4080000,133.4086892,-40.5437010,0.768,1.73
TOI-620,33.0231000,142.1734459,-12.1671652,-1.288,0.55
TOI-622,123.2970000,125.3050544,-46.4842959,0.474,1.42
TOI-628,178.6800000,99.2630608,1.7675497,0.394,1.34
TOI-640,341.9970000,99.7345935,-36.6461300,0.834,2.08
TOI-669,142.8670000,158.9007013,-5.1813735,-0.062,0.99
TOI-674,46.0851000,164.5865592,-36.8581092,-1.614,0.42
TOI-700,31.1265000,97.0957165,-65.5786149,-1.633,0.42
TOI-712,58.6212000,92.9361063,-65.8258386,-0.728,0.67
TOI-733,75.2092000,159.4093183,-40.8882590,-0.086,0.95
TOI-757,60.3418000,187.9948428,-35.5544523,-0.377,0.78
TOI-762 A,98.4458000,166.0747423,-47.8214964,-1.733,0.42
TOI-771,25.2788000,164.1138903,-72.9851736,-2.26,0.24
TOI-776,27.1701000,178.5779970,-37.5533568,-1.31,0.54
TOI-778,161.7430000,199.3338503,-15.2737046,0.76,1.71
TOI-782,52.5122000,183.9203614,-18.9103377,-1.702,0.41
TOI-824,63.9262000,222.1654705,-57.5888666,-0.71,0.69
TOI-837,142.4880000,157.0372806,-64.5052107,0.127,1.05
TOI-858 B,250.4890000,60.1998256,-54.5929177,0.253,1.31
TOI-871,68.0473000,74.7376264,-50.6274153,-0.56,0.72
TOI-892,340.5430000,86.7382280,-11.2353401,0.431,1.39
TOI-904,46.0891000,89.3712733,-83.1297264,-1.292,0.53
TOI-905,158.6490000,227.6586754,-71.3616316,-0.137,0.92
TOI-942,152.6010000,76.6496172,-20.2456126,-0.369,1.02
TOI-954,238.7680000,61.9410587,-25.2088028,0.535,1.89
TYC 0434-04538-1,613.4220000,271.3396528,2.0622774,1.67,9.99
TYC 1422-614-1,672.4100000,154.2777769,19.5584068,1.35,6.85
TYC 2187-512-1,15.4744000,320.5266829,22.9319351,-1.381,0.49
TYC 3318-01333-1,490.6100000,45.5825716,49.7441421,1.21,5.90
TYC 3667-1280-1,477.5160000,12.8875757,58.4261485,1.38,6.26
TYC 4282-00605-1,464.1280000,343.8721029,62.2391907,1.91,16.21
Teegarden's Star,3.8307800,43.2691449,16.8649024,-3.141,0.12
TrES-1,159.6580000,286.0408755,36.6325360,-0.359,0.81
TrES-2,215.3200000,286.8085258,49.3164211,0.038,1.02
TrES-3,231.3370000,268.0291106,37.5463268,-0.228,0.81
TrES-4,515.9800000,268.3043361,37.2117397,0.642,1.82
V1298 Tau,108.1990000,61.3316540,20.1570318,-0.03,1.31
V830 Tau,130.1110000,68.2918259,24.5619241,0.08,2.00
WASP-1,393.0720000,5.1669536,31.9899732,0.459,1.52
WASP-100,364.4110000,68.9598159,-64.0270390,0.766,1.77
WASP-103,375.6470000,249.3148604,7.1833758,0.413,1.44
WASP-107,64.7414000,188.3864277,-10.1462141,-0.879,0.67
WASP-11,124.7300000,47.3689472,30.6733817,0,0.74
WASP-117,157.9630000,36.7758112,-50.2844247,0.274,1.28
WASP-119,302.4480000,55.9336392,-65.1937800,0.075,1.14
WASP-12,427.2460000,97.6366450,29.6722662,0.607,1.66
WASP-121,269.8980000,107.6002312,-39.0972705,0.519,1.46
WASP-126,216.5260000,63.3747060,-69.2265926,0.159,1.24
WASP-127,159.5070000,160.5587646,-3.8349989,0.276,1.35
WASP-132,122.9100000,217.6091998,-46.1595160,-0.597,0.75
WASP-148,246.3530000,254.1305022,44.3025361,-0.139,0.91
WASP-15,282.0910000,208.9280111,-32.1597118,0.49,1.48
WASP-156,122.0660000,32.7820850,2.4181937,-0.418,0.83
WASP-157,334.0370000,201.6551525,-8.3176353,0.079,1.10
WASP-161,343.0800000,126.3378248,-11.5009889,0.647,1.71
WASP-163,261.3860000,256.5375549,-10.4130071,-0.076,1.01
WASP-17,405.9080000,239.9622479,-28.0617941,0.613,1.57
WASP-170,305.6030000,135.4163028,-20.7203686,-0.114,0.94
WASP-173 A,232.9800000,354.1686959,-34.6113042,0.083,1.10
WASP-174,410.1490000,195.7940145,-41.3848617,0.436,1.35
WASP-178,427.6780000,227.2703290,-42.7049658,1.215,1.80
WASP-18,123.4830000,24.3544618,-45.6777937,0.428,1.32
WASP-19,268.3250000,148.4167672,-45.6591078,-0.043,1.01
WASP-193,362.0870000,164.3491401,-29.9971229,0.274,1.24
WASP-2,153.2420000,307.7255587,6.4293305,-0.328,0.84
WASP-21,258.4260000,347.4928024,18.3961597,0.304,1.35
WASP-3,231.1610000,278.6317411,35.6614312,0.434,1.36
WASP-31,383.8290000,169.4388603,-19.0547781,0.336,1.27
WASP-33,121.9440000,36.7127375,37.5504441,0.819,1.60
WASP-37,392.7910000,221.9438866,1.0650227,-0.021,1.00
WASP-39,213.9820000,217.3266477,-3.4444994,-0.128,1.01
WASP-4,267.2060000,353.5629149,-42.0617794,-0.179,0.89
WASP-43,86.7467000,154.9081869,-9.8064431,-0.825,0.76
WASP-44,364.5120000,3.9032733,-11.9382645,-0.198,0.91
WASP-45,211.1960000,5.2377567,-35.9984650,-0.336,0.85
WASP-47,264.7800000,331.2030920,-12.0190670,0.032,1.11
WASP-5,309.1370000,359.3490277,-41.2772202,0.067,1.09
WASP-52,174.8180000,348.4947931,8.7610793,-0.354,0.86
WASP-53,201.3380000,31.9091639,-20.6618430,-0.463,0.80
WASP-55,297.4620000,203.7581951,-17.5034961,0.163,1.09
WASP-58,290.4040000,274.7012534,45.1722194,0.16,1.10
WASP-6,197.1190000,348.1571282,-22.6741248,-0.297,0.82
WASP-62,175.6310000,87.1398205,-63.9883286,0.346,1.21
WASP-64,369.9260000,101.1149223,-32.8583878,-0.022,1.06
WASP-68,226.3990000,305.0957239,-19.3147271,0.505,1.69
WASP-72,434.7540000,41.0400779,-30.1690785,0.724,1.98
WASP-73,316.6780000,319.9496969,-58.1489328,0.795,2.22
WASP-75,294.0010000,342.3858995,-10.6754686,0.304,1.28
WASP-76,194.4590000,26.6329360,2.7003890,0.654,1.74
WASP-77 A,105.1660000,37.1555223,-7.0606675,-0.129,0.91
WASP-81,398.5050000,304.2079924,3.2939492,0.246,1.28
Wolf 1061,4.3059200,247.5748276,-12.6676866,-1.991,0.31
Wolf 1069,9.5834100,306.5242477,58.5753044,-2.531,0.18
Wolf 327,28.5321000,148.3783199,35.5705480,-1.63,0.41
Wolf 503,44.5260000,206.8461979,-6.1393369,-0.644,0.69
XO-1,163.5530000,240.5492745,28.1696248,-0.086,0.92
XO-2 N,154.2730000,117.0267691,50.2251472,-0.155,1.01
XO-3,213.0530000,65.4695814,57.8172095,0.465,1.38
XO-5,276.2110000,116.7163868,39.0944695,-0.056,1.08
YSES 2,109.4060000,171.9802779,-66.4345736,-0.185,1.19
YZ Cet,3.7120700,18.1330792,-16.9962434,-2.659,0.16
bet Cnc,89.0472000,124.1286379,9.1853306,2.9,47.20
bet Pic,19.7442000,86.8212337,-51.0661480,0.953,1.54
bet UMi,38.7747200,222.6764950,74.1555480,2.73,38.30
eps Tau,47.5285200,67.1546573,19.1802782,1.893,12.35
gam Lib,47.4017000,233.8818636,-14.7895020,1.897,12.38
gam Psc,41.3107000,349.2946794,3.2823664,1.766,11.20
iot Dra,31.3283200,231.2323227,58.9661403,1.722,11.79
kap CrB,30.0651000,237.8080012,35.6558818,1.111,5.00
mu Leo,32.6081000,148.1898673,26.0067142,1.797,11.40
nu Oct A,21.1999000,325.3702792,-77.3910853,1.23,5.81
nu Oph,46.2107000,269.7566013,-9.7741342,2.039,14.60
ome Ser,76.7556000,237.5732422,2.1963040,1.734,10.99
omi CrB,84.7883000,230.0350768,29.6160222,1.822,11.87
omi UMa,54.9149000,127.5649503,60.7177048,2.14,14.10
rho CrB,17.4671000,240.2600639,33.3001861,0.26,1.34
tau Boo,15.6521000,206.8134593,17.4571647,0.505,1.43
ups And,13.4054000,24.1983534,41.4038147,0.525,1.64
ups Leo,52.5973000,174.2372188,-0.8235643,1.8,11.22
xi Aql,56.1858000,298.5624491,8.4611051,1.839,12.00
